,Unnamed: 0,producto,precio,precio_rel,link,oferta,Q,precio_medida,medida,Q_medida,precio_medida1,precio_medida2
1695,1695,DIA caramelos masticables 5 sabores bolsa 475 gr,1.99,4.19/Kg,https://www.dia.es/compra-online/despensa/cf?page=37&disp=,0, 5 sabores bolsa 475 gr,4.19,Kg,0.475,4.19,4.19
1696,1696,DANONE VITALINEA yogur cremoso natural edulcorado pack 4 unidades 120 gr,2.29,4.77/Kg,https://www.dia.es/compra-online/despensa/cf?page=37&disp=,0, 4 unidades 120 gr,4.77,Kg,0.48,4.77,4.77
1697,1697,DIA DELICIOUS barquillos chocolate negro caja 125 gr,1.55,12.40/Kg,https://www.dia.es/compra-online/despensa/cf?page=37&disp=,0, 125 gr,12.40,Kg,0.125,12.40,12.4
1698,1698,BOLLYCAO relleno de chocolate con leche paquete 3 uds 180 gr,2.19,12.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=37&disp=,0, 3 uds 180 gr,12.17,Kg,0.18,12.17,12.17
1699,1699,GULLON zero barquillos de chocolate sin azucar paquete 180 gr,1.75,9.72/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 180 gr,9.72,Kg,0.18,9.72,9.72
1700,1700,GALLINA BLANCA fideos orientales yatekomo pollo vaso 60 gr,1.15,17.42/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 60 gr,17.42,Kg,0.066,17.42,17.42
1701,1701,HERO mermelada temporada fresa Hero fraco 350 g,1.89,5.40/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 350 g,5.40,Kg,0.35,5.40,5.4
1702,1702,HERO mermelada melocoton de temporada frasco 350 g,1.89,5.40/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 350 g,5.40,Kg,0.35,5.40,5.4
1703,1703,GALLINA BLANCA fideos orientales yatekomo vaso 60 gr,1.15,18.85/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 60 gr,18.85,Kg,0.061,18.85,18.85
1704,1704,DIA tortitas mini de maiz y arroz sabor jamon paquete 75 gr,1.29,17.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 75 gr,17.20,Kg,0.075,17.20,17.2
1705,1705,DIA tortitas de arroz banadas yogur paquete 130 gr,1.59,12.23/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 130 gr,12.23,Kg,0.13,12.23,12.23
1706,1706,DIA tortitas mini de maiz y arroz sabor queso paquete 75 gr,1.29,17.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 75 gr,17.20,Kg,0.075,17.20,17.2
1707,1707,DIA tortitas de maiz con chocolate negro paquete 90 gr,1.09,12.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 90 gr,12.11,Kg,0.09,12.11,12.11
1708,1708,DIA VITAL snack banado en chocolate blanco multivitaminado caja 200 gr ,3.19,15.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 200 gr ,15.95,Kg,0.2,15.95,15.95
1709,1709,DIA MARCELO CARAMELO golosinas fresa brillo bolsa 250 gr,1.29,5.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 250 gr,5.16,Kg,0.25,5.16,5.16
1710,1710,DIA golosinas mora bolsa 250 gr,1.29,5.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 250 gr,5.16,Kg,0.25,5.16,5.16
1711,1711,DIA regaliz rueda rojo bolsa 250 gr,1.55,6.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 250 gr,6.20,Kg,0.25,6.20,6.2
1712,1712,DIA regaliz relleno picapica bolsa 225 gr,1.15,5.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 225 gr,5.11,Kg,0.225,5.11,5.11
1713,1713,DIA golosinas lagrimas bolsa 250 gr,1.05,4.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 250 gr,4.20,Kg,0.25,4.20,4.2
1714,1714,DIA golosinas surtidas bolsa 250 gr,1.15,4.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 250 gr,4.60,Kg,0.25,4.60,4.6
1715,1715,DIA torcidas regaliz rojo bolsa 225 gr ,1.15,5.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 225 gr ,5.11,Kg,0.225,5.11,5.11
1716,1716,DIA torcidas regaliz negro bolsa 225 gr ,1.15,5.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 225 gr ,5.11,Kg,0.225,5.11,5.11
1717,1717,DIA ICEBERG caramelos eucalipto y menta bolsa 300 gr,1.79,5.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 300 gr,5.97,Kg,0.3,5.97,5.97
1718,1718,DIA sirope de fresa bote 295 gr,1.49,5.05/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 295 gr,5.05,Kg,0.295,5.05,5.05
1719,1719,DIA sirope de chocolate botella 295 gr,1.49,5.05/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 295 gr,5.05,Kg,0.295,5.05,5.05
1720,1720,DIA VEGECAMPO lenteja coccion rapida paquete 1 Kg,1.75,1.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 1 Kg,1.75,Kg,1.0,1.75,1.75
1721,1721,"NATREEN STEVIA edulcorante liquido frasco 125 ml
",4.39,35.12/l,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 125 ml,35.12,l,0.125,35.12,35.12
1722,1722,CO'OK huevos frescos camperos clase M estuche 10 uds,1.99,0.20/ud,https://www.dia.es/compra-online/despensa/cf?page=38&disp=,0, 10 uds,0.20,ud,9.95,0.20,0.2
1723,1723,DIA SNACK MANIAC pipas gigantes con sal bolsa 200 gr,1.1,5.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 200 gr,5.50,Kg,0.2,5.50,5.5
1724,1724,GALLO margaritas con tomate y espinacas paquete 450 gr,1.63,3.62/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 450 gr,3.62,Kg,0.45,3.62,3.62
1725,1725,DIA tronquitos bolsa 225 gr,1.15,5.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 225 gr,5.11,Kg,0.225,5.11,5.11
1726,1726,ESGIR Crunchy crumbs rebozado crujiente SIN GLUTEN bolsa 200 gr,1.75,8.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 200 gr,8.75,Kg,0.2,8.75,8.75
1727,1727,FONTANEDA galletas digestive original paquete 700 gr,3.29,4.70/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 700 gr,4.70,Kg,0.7,4.70,4.7
1728,1728,RECONDO pan tostado multicereales paquete 270 gr ,1.99,7.37/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 270 gr ,7.37,Kg,0.27,7.37,7.37
1729,1729,GALLO harina de trigo reposteria 1 Kg,1.19,1.19/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 1 Kg,1.19,Kg,1.0,1.19,1.19
1730,1730,IDEAL leche evaporada envase 525 gr,1.81,3.45/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 525 gr,3.45,Kg,0.525,3.45,3.45
1731,1731,ALPRO bebida de avena envase 1 lt,1.85,1.85/l,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 1 lt,1.85,l,1.0,1.85,1.85
1732,1732,HEINZ ketchup light botella 550 gr,2.99,5.44/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 550 gr,5.44,Kg,0.55,5.44,5.44
1733,1733,DANONE DANONINO petit suisse liquido fresa pack 4 botellas 100 ml,2.35,5.88/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 4 botellas 100 ml,5.88,Kg,0.4,5.88,5.88
1734,1734,GULLON galleta maria SIN GLUTEN caja 400 gr,2.55,6.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 400 gr,6.38,Kg,0.4,6.38,6.38
1735,1735,MAIZENA levadura de panaderia caja 5 sobres de 5.5 gr,1.89,67.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 5 sobres de 5.5 gr,67.50,Kg,0.028,67.50,67.5
1736,1736,DANONE DANACOL yogur liquido natural pack 6 unidades 100 g,3.99,6.65/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 6 unidades 100 g,6.65,Kg,0.6,6.65,6.65
1737,1737,LA ASTURIANA alubia cocido sin sal frasco 400 gr,1.15,2.88/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 400 gr,2.88,Kg,0.399,2.88,2.88
1738,1738,LA ASTURIANA garbanzo cocido sin sal frasco 400 gr,1.15,2.88/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 400 gr,2.88,Kg,0.399,2.88,2.88
1739,1739,DANONE ACTIVIA bifidus fibras con cereales 0% pack 4 unidades 120 gr,2.49,5.19/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 4 unidades 120 gr,5.19,Kg,0.48,5.19,5.19
1740,1740,DANONE ACTIVIA bifidus de frutos rojos 0% M.G pack 4 unidades 120 gr,2.49,5.19/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 4 unidades 120 gr,5.19,Kg,0.48,5.19,5.19
1741,1741,DANONE ACTIVIA bifidus de pina 0% M.G pack 4 unidades 120 gr,2.49,5.19/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 4 unidades 120 gr,5.19,Kg,0.48,5.19,5.19
1742,1742,DIA yogur natural al estilo griego 1 Kg,1.95,1.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 1 Kg,1.95,Kg,1.0,1.95,1.95
1743,1743,EL MOLINO DE DIA reganas con aceite de oliva virgen extra bolsa 150 gr ,1.35,9.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=39&disp=,0, 150 gr ,9.00,Kg,0.15,9.00,9.0
1744,1744,DANONE ACTIVIA bifidus natural azucarado pack 4 unidades 120 gr,2.25,4.69/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 4 unidades 120 gr,4.69,Kg,0.48,4.69,4.69
1745,1745,DIA DELICIOUS bloc de foie gras de pato lata 200 gr,6.55,32.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 200 gr,32.75,Kg,0.2,32.75,32.75
1746,1746,PRINGLES patatas fritas sabor jamon tubo 165 gr,1.49,9.03/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 165 gr,9.03,Kg,0.165,9.03,9.03
1747,1747,KIKKOMAN salsa de soja botella 250 ml,3.35,13.40/l,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 250 ml,13.40,l,0.25,13.40,13.4
1748,1748,"KELLOGGS cereales chocos caja 500 gr
",3.49,7.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 500 gr,7.76,Kg,0.45,7.76,7.76
1749,1749,DANI oregano hoja 60 gr,2.29,35.23/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 60 gr,35.23,Kg,0.065,35.23,35.23
1750,1750,PROCELI wafer chocolate SIN GLUTEN caja 130 gr,3.69,28.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 130 gr,28.38,Kg,0.13,28.38,28.38
1751,1751,YBARRA espinacas frasco 425 gr,1.29,3.04/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 425 gr,3.04,Kg,0.424,3.04,3.04
1752,1752,CODAN mini conchas duocao paquete 180 gr ,1.19,6.61/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 180 gr ,6.61,Kg,0.18,6.61,6.61
1753,1753,NESTLE GOLD mousse crujiente chocolate pack 4 unidades x 57 gr,2.25,9.87/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 4 unidades x 57 gr,9.87,Kg,0.228,9.87,9.87
1754,1754,IBERITOS crema de jamon york pack 3 x 23 gr,1.09,15.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 3 x 23 gr,15.80,Kg,0.069,15.80,15.8
1755,1755,IBERITOS pate iberico pack 3 x 25 gr ,1.09,15.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 3 x 25 gr ,15.80,Kg,0.069,15.80,15.8
1756,1756,NESTLE chocolate con leche para postres tableta 170 gr,1.95,11.47/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 170 gr,11.47,Kg,0.17,11.47,11.47
1757,1757,ORBIT chicle grageas sabor bubblemint paquete 5 uds ,2.29,28.27/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 5 uds ,28.27,Kg,0.081,28.27,28.27
1758,1758,DR. OETKER aroma de vainilla caja 4 uds,2.19,273.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 4 uds,273.75,Kg,2.19,1,1.0
1759,1759,DANONE ACTIVIA bifidus cremoso de lima-limon pack 4 unidades 120 gr,2.19,4.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 4 unidades 120 gr,4.38,Kg,0.5,4.38,4.38
1760,1760,DANONE ACTIVIA bifidus cremoso de frutas silvestres 0% pack 4 unidades 100 gr,2.19,4.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 4 unidades 100 gr,4.56,Kg,0.48,4.56,4.56
1761,1761,DANI pimienta negra grano frasco 45 gr,1.85,41.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 45 gr,41.11,Kg,0.045,41.11,41.11
1762,1762,DANI clavo en grano frasco 30 gr,1.15,38.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 30 gr,38.33,Kg,0.03,38.33,38.33
1763,1763,Barra de pan de horno de piedra 600 gr,1.39,2.32/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 600 gr,2.32,Kg,0.599,2.32,2.32
1764,1764,HELLMANN'S mayonesa bote 430 ml,2.39,5.56/l,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 430 ml,5.56,l,0.43,5.56,5.56
1765,1765,ROYAL huevas de islandia de lumpus y capelan tarro 50 gr,1.99,39.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 50 gr,39.80,Kg,0.05,39.80,39.8
1766,1766,TRIDENT chicle grageas sabor hierbabuena bolsa 43 gr,1.0,23.26/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 43 gr,23.26,Kg,0.043,23.26,23.26
1767,1767,BICENTURY tortita de maiz queso & albahaca paquete 123 gr,1.89,15.37/Kg,https://www.dia.es/compra-online/despensa/cf?page=40&disp=,0, 123 gr,15.37,Kg,0.123,15.37,15.37
1768,1768,LU PRINCIPE Maxi Choc galletas rellenas de chocolate paquete 250 grs,1.89,7.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 250 grs,7.56,Kg,0.25,7.56,7.56
1769,1769,BIMBO pastelito tigreton paquete 3 uds 150 gr,1.59,10.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 3 uds 150 gr,10.60,Kg,0.15,10.60,10.6
1770,1770,BIMBO pastelito pantera rosa paquete 3 uds 165 gr,1.59,9.64/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 3 uds 165 gr,9.64,Kg,0.165,9.64,9.64
1771,1771,ALPRO bebida de arroz envase 1 lt,1.95,1.95/l,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 1 lt,1.95,l,1.0,1.95,1.95
1772,1772,CLESA crema bombon 0.7% M.G. pack 4 unidades 125 gr ,1.19,2.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 4 unidades 125 gr ,2.38,Kg,0.5,2.38,2.38
1773,1773,FINI golosinas sugar shuffle mix bolsa 180 gr ,1.29,7.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 180 gr ,7.17,Kg,0.18,7.17,7.17
1774,1774,MILKA chocolate con leche + chips ahoy tableta 100 gr,1.19,11.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 100 gr,11.90,Kg,0.1,11.90,11.9
1775,1775,LA VIEJA FABRICA Diet mermelada extra de naranja amarga frasco 300 gr,2.25,7.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 300 gr,7.76,Kg,0.29,7.76,7.76
1776,1776,DIA VEGECAMPO alubias blancas paquete 1 Kg,1.65,1.65/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 1 Kg,1.65,Kg,1.0,1.65,1.65
1777,1777,DONUTS glaseado estuche 2 uds 104 gr,1.39,13.37/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 2 uds 104 gr,13.37,Kg,0.104,13.37,13.37
1778,1778,DIA oregano frasco 15 gr ,0.55,36.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 15 gr ,36.67,Kg,0.015,36.67,36.67
1779,1779,DIA VITAL tortitas de maiz paquete 130 gr,1.09,8.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 130 gr,8.38,Kg,0.13,8.38,8.38
1780,1780,VIDAL regaliz blanco relleno caja 300 gr,2.39,7.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 300 gr,7.97,Kg,0.3,7.97,7.97
1781,1781,CAPRICHO ANDALUZ set alino aceite de oliva y vinagre bolsa 5+5 uds ,1.75,1.75/ud,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0,,1.75,ud,1.0,1.75,1.75
1782,1782,PROCELI basic mix preparado panificable SIN GLUTEN paquete 1 kg,4.09,4.09/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 1 kg,4.09,Kg,1.0,4.09,4.09
1783,1783,PROCELI biscotes SIN GLUTEN caja 150 gr,3.39,22.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 150 gr,22.60,Kg,0.15,22.60,22.6
1784,1784,GALLO pluma SIN GLUTEN paquete 450 gr,1.85,4.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 450 gr,4.11,Kg,0.45,4.11,4.11
1785,1785,GALLO espagueti SIN GLUTEN paquete 450 gr,1.85,4.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 450 gr,4.11,Kg,0.45,4.11,4.11
1786,1786,CASA TARRADELLAS masa hojaldre rollo 260 gr,1.44,5.54/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 260 gr,5.54,Kg,0.26,5.54,5.54
1787,1787,VALOR chocolate negro 70% tableta 200 gr,2.59,12.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 200 gr,12.95,Kg,0.2,12.95,12.95
1788,1788,VIVISIMA+ melatonina envase 40 capsulas ,3.95,0.10/ud,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 40 capsulas ,0.10,ud,39.5,0.10,0.1
1789,1789,NATUR TIERRA oleo de onagra envase 60 capsulas,4.79,0.08/ud,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 60 capsulas,0.08,ud,59.875,0.08,0.08
1790,1790,BONDUELLE maiz bio pack 2 latas 140 gr ,2.39,7.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 2 latas 140 gr ,7.97,Kg,0.3,7.97,7.97
1791,1791,SERPIS aceitunas rellenas de anchoa pack 4 latas 120 gr,2.65,13.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=41&disp=,0, 4 latas 120 gr,13.25,Kg,0.2,13.25,13.25
1792,1792,AZUCARERA azucar blanco en azucaritos caja 300 gr,1.25,4.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 300 gr,4.17,Kg,0.3,4.17,4.17
1793,1793,LAVAZZA Rossa cafe molido natural paquete 250 gr,3.75,15.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 250 gr,15.00,Kg,0.25,15.00,15.0
1794,1794,MARCILLA cafe gran aroma fuerte estuche 28 uds 194 gr,4.09,0.15/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 28 uds 194 gr,0.15,ud,27.267,0.15,0.15
1795,1795,MARCILLA cafe gran aroma natural estuche 28 capsulas,4.09,0.15/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 28 capsulas,0.15,ud,27.267,0.15,0.15
1796,1796,DOLCE GUSTO bonka 16 capsulas caja 112 gr,4.47,0.28/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 16 capsulas caja 112 gr,0.28,ud,15.964,0.28,0.28
1797,1797,ECOCESTA copos suaves de avena integral bio bolsa 500 gr,2.35,4.70/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 500 gr,4.70,Kg,0.5,4.70,4.7
1798,1798,POMPADOUR infusion digestive plus estuche 20 bolsitas ,2.55,0.13/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 20 bolsitas ,0.13,ud,19.615,0.13,0.13
1799,1799,"TRIDENT chicle grageas sabor fresa bolsa 43 gr
",1.0,23.26/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 43 gr,23.26,Kg,0.043,23.26,23.26
1800,1800,TRIDENT chicle grageas sabor menta bolsa 43 gr ,1.0,23.26/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 43 gr ,23.26,Kg,0.043,23.26,23.26
1801,1801,CO'OK huevos ecologicos estuche 6 uds,1.99,0.33/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 6 uds,0.33,ud,6.03,0.33,0.33
1802,1802,VALOR cacao puro en polvo bote 250 gr ,4.25,17.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 250 gr ,17.00,Kg,0.25,17.00,17.0
1803,1803,RECONDO pan tostado integral sin sal 30 uds paquete 270 gr,1.79,6.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 30 uds paquete 270 gr,6.63,Kg,0.27,6.63,6.63
1804,1804,CUETARA Chocoflakes caja 520 gr,2.29,4.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 520 gr,4.16,Kg,0.55,4.16,4.16
1805,1805,ORBIT chicle grageas sabor hierbabuena bote 84 gr,3.19,37.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 84 gr,37.98,Kg,0.084,37.98,37.98
1806,1806,ORBIT chicle grageas sabor fresa bote 84 gr,3.19,37.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 84 gr,37.98,Kg,0.084,37.98,37.98
1807,1807,ORBIT chicle grageas sabor eucalipto bote 84 gr,3.19,37.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 84 gr,37.98,Kg,0.084,37.98,37.98
1808,1808,ORBIT chicle grageas sabor menta bote 84 gr,3.19,37.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 84 gr,37.98,Kg,0.084,37.98,37.98
1809,1809,BORGES nuez de california con cascara bolsa 500 gr,3.99,7.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 500 gr,7.98,Kg,0.5,7.98,7.98
1810,1810,PANCELIAC picos artesanos SIN GLUTEN 100 gr,1.65,16.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 100 gr,16.50,Kg,0.1,16.50,16.5
1811,1811,GALLINA BLANCA avecrem pollo bajo en sal  estuche 10 pastillas ,1.75,0.18/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 10 pastillas ,0.18,ud,9.722,0.18,0.18
1812,1812,BONDUELLE guisantes extra finos frasco 465 gr,2.55,5.48/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 465 gr,5.48,Kg,0.465,5.48,5.48
1813,1813,DIA VEGECAMPO alcaparras en vinagre frasco 80 gr,0.99,12.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 80 gr,12.38,Kg,0.08,12.38,12.38
1814,1814,CLESA crema bombon de chocolate pack 4 unidades 125 g,1.19,2.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 4 unidades 125 g,2.38,Kg,0.5,2.38,2.38
1815,1815,POMPADOUR delgaxan plus estuche 20 bolsitas,2.55,0.13/ud,https://www.dia.es/compra-online/despensa/cf?page=42&disp=,0, 20 bolsitas,0.13,ud,19.615,0.13,0.13
1816,1816,GREFUSA MisterCorn mix5 cocktail frutos secos bolsa 300 gr,2.35,7.83/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 300 gr,7.83,Kg,0.3,7.83,7.83
1817,1817,ASTURIANA leche semidesnatada botella 2.2 lt,1.65,0.75/l,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0,,0.75,l,2.2,0.75,0.75
1818,1818,DIA torta de aceite de oliva paquete 180 gr,1.05,5.83/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 180 gr,5.83,Kg,0.18,5.83,5.83
1819,1819,GALLO fideos SIN GLUTEN paquete 450 gr,1.85,4.11/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 450 gr,4.11,Kg,0.45,4.11,4.11
1820,1820,OROWEAT pan molde 12 cereales y semillas bolsa 680 gr,2.59,4.39/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 12 cereales y semillas bolsa 680 gr,4.39,Kg,0.59,4.39,4.39
1821,1821,HALLS caramelo sabor menta extrafuerte paquete 2 uds 64 gr,1.79,27.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 2 uds 64 gr,27.97,Kg,0.064,27.97,27.97
1822,1822,"LA ESTRELLA cafe molido descafeinado mezcla paquete 250 gr
",2.29,9.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 250 gr,9.16,Kg,0.25,9.16,9.16
1823,1823,DIA VEGECAMPO corazones de alcachofas 8/12 frasco 115 gr,1.45,12.61/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 115 gr,12.61,Kg,0.115,12.61,12.61
1824,1824,ANETO caldo de pollo bajo en sal envase 1 lt,3.65,3.65/l,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 1 lt,3.65,l,1.0,3.65,3.65
1825,1825,"DOLCE GUSTO espresso intenso descafeinado 16 capsulas caja 112 gr  
",4.25,0.27/ud,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 16 capsulas caja 112 gr  ,0.27,ud,15.741,0.27,0.27
1826,1826,CELTA leche semidesnatada sin lactosa envase 1 lt,1.0,1.00/l,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 1 lt,1.00,l,1.0,1.00,1.0
1827,1827,DANONE ACTIVIA bifidus natural pack 8 unidades 120 gr,3.35,3.49/Kg,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 8 unidades 120 gr,3.49,Kg,0.96,3.49,3.49
1828,1828,DOLCE GUSTO cortado espresso macchiato 16 capsulas caja 100 gr,4.25,0.27/ud,https://www.dia.es/compra-online/despensa/cf?page=43&disp=,0, 16 capsulas caja 100 gr,0.27,ud,15.741,0.27,0.27
