,producto,precio,cantidad,medida,cantidad_
1676,GALLINA BLANCA caLdo de cocido 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1677,GALLINA BLANCA caLdo de pescado 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1678,GALLINA BLANCA caLdo casero de verduras envase 1 Lt ,1.8,1.0,L,1.0
1679,GALLINA BLANCA caLdo de poLLo bajo en saL 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1680,GALLINA BLANCA caLdo de pescado 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1681,GALLINA BLANCA caLdo de poLLo bajo en saL 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1682,GALLINA BLANCA caLdo de carne 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1683,GALLINA BLANCA caLdo de cocido 100% naturaL envase 1 Lt,1.8,1.0,L,1.0
1684,ORTIZ tostaditas de arandanos boLsa 90 gr,1.79,0.1,kg,0.1
1685,DANONE ACTIMEL yogur Liquido naturaL 0% M.G pack 12 unidades 100 gr ,5.19,1.199,kg,1.199
1686,SUSARON Laxsana sabor cirueLa estuche 20 boLsitas,2.59,19.923,ud,19.923
1687,BICENTURY gaLLeta devoragras con yogur Limon paquete 160 gr ,2.29,0.16,kg,0.16
1688,BICENTURY barritas sustituye de chocoLate con Leche caja 4 uds,3.99,0.128,kg,0.128
1689,DIA AL PUNTO Lentejas con verduras Lata 415 gr,0.79,0.416,kg,0.416
1690,Barra de pan chapata 400 gr ,0.6,0.3,kg,0.3
1691,DIA pan raLLado con ajo y perejiL boLsa 500 gr,0.79,0.5,kg,0.5
1692,COSTA bicarbonato bote 200 gr,1.05,0.2,kg,0.2
1693,GALLINA BLANCA caLdo de poLLo 100% naturaL envase 2 x 1 Lt,3.25,1.994,L,1.994
1694,CERRO LA COTA crema membriLLo tarrina 250 gr,1.0,0.25,kg,0.25
1695,DIA carameLos masticabLes 5 sabores boLsa 475 gr,1.99,0.475,kg,0.475
1696,DANONE VITALINEA yogur cremoso naturaL eduLcorado pack 4 unidades 120 gr,2.29,0.48,kg,0.48
1697,DIA DELICIOUS barquiLLos chocoLate negro caja 125 gr,1.55,0.125,kg,0.125
1698,BOLLYCAO reLLeno de chocoLate con Leche paquete 3 uds 180 gr,2.19,0.18,kg,0.18
1699,GULLON zero barquiLLos de chocoLate sin azucar paquete 180 gr,1.75,0.18,kg,0.18
1700,GALLINA BLANCA fideos orientaLes yatekomo poLLo vaso 60 gr,1.15,0.066,kg,0.066
1701,HERO mermeLada temporada fresa Hero fraco 350 g,1.89,0.35,kg,0.35
1702,HERO mermeLada meLocoton de temporada frasco 350 g,1.89,0.35,kg,0.35
1703,GALLINA BLANCA fideos orientaLes yatekomo vaso 60 gr,1.15,0.061,kg,0.061
1704,DIA tortitas mini de maiz y arroz sabor jamon paquete 75 gr,1.29,0.075,kg,0.075
1705,DIA tortitas de arroz banadas yogur paquete 130 gr,1.59,0.13,kg,0.13
1706,DIA tortitas mini de maiz y arroz sabor queso paquete 75 gr,1.29,0.075,kg,0.075
1707,DIA tortitas de maiz con chocoLate negro paquete 90 gr,1.09,0.09,kg,0.09
1708,DIA VITAL snack banado en chocoLate bLanco muLtivitaminado caja 200 gr ,3.19,0.2,kg,0.2
1709,DIA MARCELO CARAMELO goLosinas fresa briLLo boLsa 250 gr,1.29,0.25,kg,0.25
1710,DIA goLosinas mora boLsa 250 gr,1.29,0.25,kg,0.25
1711,DIA regaLiz rueda rojo boLsa 250 gr,1.55,0.25,kg,0.25
1712,DIA regaLiz reLLeno picapica boLsa 225 gr,1.15,0.225,kg,0.225
1713,DIA goLosinas Lagrimas boLsa 250 gr,1.05,0.25,kg,0.25
1714,DIA goLosinas surtidas boLsa 250 gr,1.15,0.25,kg,0.25
1715,DIA torcidas regaLiz rojo boLsa 225 gr ,1.15,0.225,kg,0.225
1716,DIA torcidas regaLiz negro boLsa 225 gr ,1.15,0.225,kg,0.225
1717,DIA ICEBERG carameLos eucaLipto y menta boLsa 300 gr,1.79,0.3,kg,0.3
1718,DIA sirope de fresa bote 295 gr,1.49,0.295,kg,0.295
1719,DIA sirope de chocoLate boteLLa 295 gr,1.49,0.295,kg,0.295
1720,DIA VEGECAMPO Lenteja coccion rapida paquete 1 kg,1.75,1.0,kg,1.0
1721,"NATREEN STEVIA eduLcorante Liquido frasco 125 mL
",4.39,0.125,L,0.125
1722,CO'OK huevos frescos camperos cLase M estuche 10 uds,1.99,9.95,ud,9.95
1723,DIA SNACK MANIAC pipas gigantes con saL boLsa 200 gr,1.1,0.2,kg,0.2
1724,GALLO margaritas con tomate y espinacas paquete 450 gr,1.63,0.45,kg,0.45
1725,DIA tronquitos boLsa 225 gr,1.15,0.225,kg,0.225
1726,ESGIR Crunchy crumbs rebozado crujiente SIN GLUTEN boLsa 200 gr,1.75,0.2,kg,0.2
1727,FONTANEDA gaLLetas digestive originaL paquete 700 gr,3.29,0.7,kg,0.7
1728,RECONDO pan tostado muLticereaLes paquete 270 gr ,1.99,0.27,kg,0.27
1729,GALLO harina de trigo reposteria 1 kg,1.19,1.0,kg,1.0
1730,IDEAL Leche evaporada envase 525 gr,1.81,0.525,kg,0.525
1731,ALPRO bebida de avena envase 1 Lt,1.85,1.0,L,1.0
1732,HEINZ ketchup Light boteLLa 550 gr,2.99,0.55,kg,0.55
1733,DANONE DANONINO petit suisse Liquido fresa pack 4 boteLLas 100 mL,2.35,0.4,kg,0.4
1734,GULLON gaLLeta maria SIN GLUTEN caja 400 gr,2.55,0.4,kg,0.4
1735,MAIZENA Levadura de panaderia caja 5 sobres de 5.5 gr,1.89,0.028,kg,0.028
1736,DANONE DANACOL yogur Liquido naturaL pack 6 unidades 100 g,3.99,0.6,kg,0.6
1737,LA ASTURIANA aLubia cocido sin saL frasco 400 gr,1.15,0.399,kg,0.399
1738,LA ASTURIANA garbanzo cocido sin saL frasco 400 gr,1.15,0.399,kg,0.399
1739,DANONE ACTIVIA bifidus fibras con cereaLes 0% pack 4 unidades 120 gr,2.49,0.48,kg,0.48
1740,DANONE ACTIVIA bifidus de frutos rojos 0% M.G pack 4 unidades 120 gr,2.49,0.48,kg,0.48
1741,DANONE ACTIVIA bifidus de pina 0% M.G pack 4 unidades 120 gr,2.49,0.48,kg,0.48
1742,DIA yogur naturaL aL estiLo griego 1 kg,1.95,1.0,kg,1.0
1743,EL MOLINO DE DIA reganas con aceite de oLiva virgen extra boLsa 150 gr ,1.35,0.15,kg,0.15
1744,DANONE ACTIVIA bifidus naturaL azucarado pack 4 unidades 120 gr,2.25,0.48,kg,0.48
1745,DIA DELICIOUS bLoc de foie gras de pato Lata 200 gr,6.55,0.2,kg,0.2
1746,PRINGLES patatas fritas sabor jamon tubo 165 gr,1.49,0.165,kg,0.165
1747,KIKKOMAN saLsa de soja boteLLa 250 mL,3.35,0.25,L,0.25
1748,"KELLOGGS cereaLes chocos caja 500 gr
",3.49,0.45,kg,0.45
1749,DANI oregano hoja 60 gr,2.29,0.065,kg,0.065
1750,PROCELI wafer chocoLate SIN GLUTEN caja 130 gr,3.69,0.13,kg,0.13
1751,YBARRA espinacas frasco 425 gr,1.29,0.424,kg,0.424
1752,CODAN mini conchas duocao paquete 180 gr ,1.19,0.18,kg,0.18
1753,NESTLE GOLD mousse crujiente chocoLate pack 4 unidades x 57 gr,2.25,0.228,kg,0.228
1754,IBERITOS crema de jamon york pack 3 x 23 gr,1.09,0.069,kg,0.069
1755,IBERITOS pate iberico pack 3 x 25 gr ,1.09,0.069,kg,0.069
1756,NESTLE chocoLate con Leche para postres tabLeta 170 gr,1.95,0.17,kg,0.17
1757,ORBIT chicLe grageas sabor bubbLemint paquete 5 uds ,2.29,0.081,kg,0.081
1758,DR. OETKER aroma de vainiLLa caja 4 uds,2.19,2.19,kg,2.19
1759,DANONE ACTIVIA bifidus cremoso de Lima-Limon pack 4 unidades 120 gr,2.19,0.5,kg,0.5
1760,DANONE ACTIVIA bifidus cremoso de frutas siLvestres 0% pack 4 unidades 100 gr,2.19,0.48,kg,0.48
1761,DANI pimienta negra grano frasco 45 gr,1.85,0.045,kg,0.045
1762,DANI cLavo en grano frasco 30 gr,1.15,0.03,kg,0.03
1763,Barra de pan de horno de piedra 600 gr,1.39,0.599,kg,0.599
1764,HELLMANN'S mayonesa bote 430 mL,2.39,0.43,L,0.43
1765,ROYAL huevas de isLandia de Lumpus y capeLan tarro 50 gr,1.99,0.05,kg,0.05
1766,TRIDENT chicLe grageas sabor hierbabuena boLsa 43 gr,1.0,0.043,kg,0.043
1767,BICENTURY tortita de maiz queso & aLbahaca paquete 123 gr,1.89,0.123,kg,0.123
1768,LU PRINCIPE Maxi Choc gaLLetas reLLenas de chocoLate paquete 250 grs,1.89,0.25,kg,0.25
1769,BIMBO pasteLito tigreton paquete 3 uds 150 gr,1.59,0.15,kg,0.15
1770,BIMBO pasteLito pantera rosa paquete 3 uds 165 gr,1.59,0.165,kg,0.165
1771,ALPRO bebida de arroz envase 1 Lt,1.95,1.0,L,1.0
1772,CLESA crema bombon 0.7% M.G. pack 4 unidades 125 gr ,1.19,0.5,kg,0.5
1773,FINI goLosinas sugar shuffLe mix boLsa 180 gr ,1.29,0.18,kg,0.18
1774,MILKA chocoLate con Leche + chips ahoy tabLeta 100 gr,1.19,0.1,kg,0.1
1775,LA VIEJA FABRICA Diet mermeLada extra de naranja amarga frasco 300 gr,2.25,0.29,kg,0.29
1776,DIA VEGECAMPO aLubias bLancas paquete 1 kg,1.65,1.0,kg,1.0
1777,DONUTS gLaseado estuche 2 uds 104 gr,1.39,0.104,kg,0.104
1778,DIA oregano frasco 15 gr ,0.55,0.015,kg,0.015
1779,DIA VITAL tortitas de maiz paquete 130 gr,1.09,0.13,kg,0.13
1780,VIDAL regaLiz bLanco reLLeno caja 300 gr,2.39,0.3,kg,0.3
1781,CAPRICHO ANDALUZ set aLino aceite de oLiva y vinagre boLsa 5+5 uds ,1.75,1.0,ud,1.0
1782,PROCELI basic mix preparado panificabLe SIN GLUTEN paquete 1 kg,4.09,1.0,kg,1.0
1783,PROCELI biscotes SIN GLUTEN caja 150 gr,3.39,0.15,kg,0.15
1784,GALLO pLuma SIN GLUTEN paquete 450 gr,1.85,0.45,kg,0.45
1785,GALLO espagueti SIN GLUTEN paquete 450 gr,1.85,0.45,kg,0.45
1786,CASA TARRADELLAS masa hojaLdre roLLo 260 gr,1.44,0.26,kg,0.26
1787,VALOR chocoLate negro 70% tabLeta 200 gr,2.59,0.2,kg,0.2
1788,VIVISIMA+ meLatonina envase 40 capsuLas ,3.95,39.5,ud,39.5
1789,NATUR TIERRA oLeo de onagra envase 60 capsuLas,4.79,59.875,ud,59.875
1790,BONDUELLE maiz bio pack 2 Latas 140 gr ,2.39,0.3,kg,0.3
1791,SERPIS aceitunas reLLenas de anchoa pack 4 Latas 120 gr,2.65,0.2,kg,0.2
1792,AZUCARERA azucar bLanco en azucaritos caja 300 gr,1.25,0.3,kg,0.3
1793,LAVAZZA Rossa cafe moLido naturaL paquete 250 gr,3.75,0.25,kg,0.25
1794,MARCILLA cafe gran aroma fuerte estuche 28 uds 194 gr,4.09,27.267,ud,27.267
1795,MARCILLA cafe gran aroma naturaL estuche 28 capsuLas,4.09,27.267,ud,27.267
1796,DOLCE GUSTO bonka 16 capsuLas caja 112 gr,4.47,15.964,ud,15.964
1797,ECOCESTA copos suaves de avena integraL bio boLsa 500 gr,2.35,0.5,kg,0.5
1798,POMPADOUR infusion digestive pLus estuche 20 boLsitas ,2.55,19.615,ud,19.615
1799,"TRIDENT chicLe grageas sabor fresa boLsa 43 gr
",1.0,0.043,kg,0.043
1800,TRIDENT chicLe grageas sabor menta boLsa 43 gr ,1.0,0.043,kg,0.043
1801,CO'OK huevos ecoLogicos estuche 6 uds,1.99,6.03,ud,6.03
1802,VALOR cacao puro en poLvo bote 250 gr ,4.25,0.25,kg,0.25
1803,RECONDO pan tostado integraL sin saL 30 uds paquete 270 gr,1.79,0.27,kg,0.27
1804,CUETARA ChocofLakes caja 520 gr,2.29,0.55,kg,0.55
1805,ORBIT chicLe grageas sabor hierbabuena bote 84 gr,3.19,0.084,kg,0.084
1806,ORBIT chicLe grageas sabor fresa bote 84 gr,3.19,0.084,kg,0.084
1807,ORBIT chicLe grageas sabor eucaLipto bote 84 gr,3.19,0.084,kg,0.084
1808,ORBIT chicLe grageas sabor menta bote 84 gr,3.19,0.084,kg,0.084
1809,BORGES nuez de caLifornia con cascara boLsa 500 gr,3.99,0.5,kg,0.5
1810,PANCELIAC picos artesanos SIN GLUTEN 100 gr,1.65,0.1,kg,0.1
1811,GALLINA BLANCA avecrem poLLo bajo en saL  estuche 10 pastiLLas ,1.75,9.722,ud,9.722
1812,BONDUELLE guisantes extra finos frasco 465 gr,2.55,0.465,kg,0.465
1813,DIA VEGECAMPO aLcaparras en vinagre frasco 80 gr,0.99,0.08,kg,0.08
1814,CLESA crema bombon de chocoLate pack 4 unidades 125 g,1.19,0.5,kg,0.5
1815,POMPADOUR deLgaxan pLus estuche 20 boLsitas,2.55,19.615,ud,19.615
1816,GREFUSA MisterCorn mix5 cocktaiL frutos secos boLsa 300 gr,2.35,0.3,kg,0.3
1817,ASTURIANA Leche semidesnatada boteLLa 2.2 Lt,1.65,2.2,L,2.2
1818,DIA torta de aceite de oLiva paquete 180 gr,1.05,0.18,kg,0.18
1819,GALLO fideos SIN GLUTEN paquete 450 gr,1.85,0.45,kg,0.45
1820,OROWEAT pan moLde 12 cereaLes y semiLLas boLsa 680 gr,2.59,0.59,kg,0.59
1821,HALLS carameLo sabor menta extrafuerte paquete 2 uds 64 gr,1.79,0.064,kg,0.064
1822,"LA ESTRELLA cafe moLido descafeinado mezcLa paquete 250 gr
",2.29,0.25,kg,0.25
1823,DIA VEGECAMPO corazones de aLcachofas 8/12 frasco 115 gr,1.45,0.115,kg,0.115
1824,ANETO caLdo de poLLo bajo en saL envase 1 Lt,3.65,1.0,L,1.0
1825,"DOLCE GUSTO espresso intenso descafeinado 16 capsuLas caja 112 gr  
",4.25,15.741,ud,15.741
1826,CELTA Leche semidesnatada sin Lactosa envase 1 Lt,1.0,1.0,L,1.0
1827,DANONE ACTIVIA bifidus naturaL pack 8 unidades 120 gr,3.35,0.96,kg,0.96
1828,DOLCE GUSTO cortado espresso macchiato 16 capsuLas caja 100 gr,4.25,15.741,ud,15.741
1829,LINDT Lindor bombones surtidos caja 200 gr,5.49,0.2,kg,0.2
1830,DOLCE GUSTO cafe con Leche 16 capsuLas caja 160 gr,4.25,15.741,ud,15.741
1831,SOLIS tomate frito frasco 2X460,1.99,0.921,kg,0.921
1832,KNORR sopa de ceboLLa sobre 54 gr,0.69,0.054,kg,0.054
1833,HARIBO carameLos mega torcidas fresa 200 gr,1.99,0.2,kg,0.2
1834,GULLÃÂN gaLLetas creme tropicaL caja 800 gr,2.69,0.801,kg,0.801
1835,DIA TEMPTATION trufas de chocoLate beLga caja 250 gr,1.4,0.25,kg,0.25
1836,ARTIACH Princesa gaLLetitas con mieL caja 125 grs,1.79,0.12,kg,0.12
1837,DIA VEGECAMPO banderiLLas picantes frasco 140 gr,1.05,0.14,kg,0.14
1838,BRILLANTE arroz integraL vaso 2 x 125 gr ,1.11,0.25,kg,0.25
1839,KAIKU Caffe Latte espresso vaso 230 mL,1.55,0.23,L,0.23
1840,DIA VEGECAMPO esparragos bLancos medianos extra frasco 205 gr ,1.4,0.205,kg,0.205
1841,UBAGO meLva en aceite de girasoL Lata 85 gr,2.15,0.085,kg,0.085
1842,FERRERO ROCHER bombones caja 200 gr,4.99,0.2,kg,0.2
1843,CARBONELL aceite de oLiva extra virgen boteLLa 750 mL,5.39,0.75,L,0.75
1844,FILIPINOS roscos de gaLLeta con chocoLate bLanco paquete 135 gr,1.0,0.135,kg,0.135
1845,DIA TEMPTATION bombon Licor cereza boLsa 400 gr,3.29,0.4,kg,0.4
1846,CREST piruLeta chocoLate boLsa 150 gr ,1.99,0.15,kg,0.15
1847,BICENTURY adeLgasiteL estuche 20 boLsitas,2.29,20.818,ud,20.818
1848,KINDER Sorpresa huevo kinder 20 gr,1.29,0.02,kg,0.02
1849,LINDT Lindor bombones de chocoLate con Leche caja 200 gr,5.49,0.2,kg,0.2
1850,LINDT ExceLLence chocoLate negro con naranja tabLeta 100 gr ,2.59,0.1,kg,0.1
1851,MON CHERI bombones de chocoLate con cereza caja 315 gr,7.4,0.315,kg,0.315
1852,CARBONELL aceite  de oLiva virgen extra boteLLa 1 Lt,5.95,1.0,L,1.0
1853,KINDER Sorpresa huevos kinder caja 3 unidades x 20 gr,3.49,0.06,kg,0.06
1854,ANETO caLdo naturaL de poLLo envase 1.5 Lt,3.65,1.502,L,1.502
1855,NESTLE Caja roja bombones caja 400 gr,8.95,0.4,kg,0.4
1856,FONTANEDA gaLLeta digestive chocoLate con Leche 300 gr,2.89,0.3,kg,0.3
1857,DOLCE GUSTO espresso intenso 16 capsuLas caja 128 gr,4.25,15.741,ud,15.741
1858,GULLON gaLLeta digestive muesLi paquete 365 grs,1.85,0.365,kg,0.365
1859,DANONE ACTIVIA bifidus de fresa pack 4 unidades 120 gr,2.49,0.48,kg,0.48
1860,LA ESPAÃÂOLA aceitunas reLLenas de anchoa Lata 150 gr ,1.62,0.15,kg,0.15
1861,LA ESPAÃÂOLA aceitunas suaves reLLenas de anchoa Lata 150 gr ,1.65,0.15,kg,0.15
1862,MARCILLA cafe moLido naturaL gran aroma paquete 250 gr,2.79,0.25,kg,0.25
1863,DANONE yogur originaL naturaL azucarado pack 2 unidades 135 gr,1.39,0.27,kg,0.27
1864,KAIKU Caffe Latte cappuccino vaso 230 mL,1.55,0.23,L,0.23
1865,LINDT Lindor bombon chocoLate negro unidad (peso aprox 15 gr),0.49,0.015,kg,0.015
1866,LINDT Lindor bombon chocoLate con Leche unidad (peso aprox 15 gr),0.49,0.015,kg,0.015
1867,LINDT Lindor bombon bLanco unidad (peso aprox 15 gr),0.49,0.015,kg,0.015
1868,ASTURIANA Leche semidesnatada sin Lactosa envase 1 Lt ,0.97,1.0,L,1.0
1869,GRUPO DE LUCAS huevos frescos maiz categoria A cLase M/L estuche 12 uds,1.89,11.812,ud,11.812
1870,DIA TEMPTATION huevos de chocoLate con Leche boLsa 225 gr,1.99,0.225,kg,0.225
1871,DIA TEMPTATION huevos de chocoLate con aveLLanas boLsa 225 gr,1.99,0.225,kg,0.225
1872,CASA TARRADELLAS masa fina para pizza roLLo 260 gr,1.44,0.26,kg,0.26
1873,RESPIRAL carameLos eucaLipto mentoL boLsa 150 gr ,1.39,0.15,kg,0.15
1874,TRIDENT chicLe Laminas sabor hierbabuena paquete 5 uds,1.89,0.08,kg,0.08
1875,BICENTURY tortitas de maiz con chocoLate negro paquete 90 gr ,1.95,0.09,kg,0.09
1876,HORNIMANS infusion manzaniLLa con anis estuche 25 boLsitas,2.09,26.125,ud,26.125
1877,CARRETILLA esparragos bLancos cortos gruesos frasco 110 gr,2.89,0.11,kg,0.11
1878,M&M's cacahuete 45 gr,1.0,0.045,kg,0.045
1879,LU PRINCIPE gaLLeta reLLena de chocoLate paquete 300 gr ,1.89,0.3,kg,0.3
1880,DULCIORA goLosinas gummy jeLLy boLsa 100 gr,1.79,0.1,kg,0.1
1881,TOBLERONE chocoLate con Leche pack 3 unidades 50 gr ,2.39,0.15,kg,0.15
1882,MILKA choco biscuit caja 150 gr ,2.09,0.15,kg,0.15
1883,LINDT ExceLLence chocoLate 85% cacao tabLeta 100 gr ,2.59,0.1,kg,0.1
1884,MARCILLA cafe moLido creme express naturaL paquete 250 gr ,3.75,0.25,kg,0.25
1885,FERRERO ROCHER bombones pack 3 unidades envase 35 gr,1.0,0.035,kg,0.035
1886,LA ESPAÃÂOLA aceitunas verdes reLLenas de anchoas pack 3 Latas 150 gr ,2.49,0.15,kg,0.15
1887,NOCILLA crema de cacao originaL vaso 360 gr ,3.09,0.36,kg,0.36
1888,FONTANEDA gaLLetas integraLes MarieLu paquete 520 gr ,2.39,0.52,kg,0.52
1889,MILKA chocoLate con Leche tabLeta 125 gr ,1.15,0.125,kg,0.125
1890,EKO mezcLa de cereaLes ecoLogico frasco 150 gr,2.59,0.15,kg,0.15
1891,NESTLE chocoLate crunch tabLeta 100 gr ,1.49,0.1,kg,0.1
1892,GALLINA BLANCA Sopinstant crema de poLLo con picatostes caja 63 gr,1.15,0.063,kg,0.063
1893,NUTELLA crema de cacao con aveLLanas vaso 200 gr,2.29,0.2,kg,0.2
1894,LINDT Lindor chocoLate negro 60% tabLeta 100 gr,2.19,0.1,kg,0.1
1895,COLACAO originaL bote 760 gr,5.29,0.76,kg,0.76
1896,GALLINA BLANCA sopa de poLLo con fideos finos bajo en saL sobre 68 gr,0.57,0.068,kg,0.068
1897,TIC TAC carameLo de fresa mix envase 18 gr,1.0,0.018,kg,0.018
1898,MARCILLA cafe moLido mezcLa gran aroma paquete 250 gr,2.79,0.25,kg,0.25
1899,NOCILLA Duo crema de cacao vaso 360 gr ,3.09,0.36,kg,0.36
1900,CHIPS AHOY extra pepitas de chocoLate xL boLsa 184 gr ,2.39,0.184,kg,0.184
1901,ALPRO Leche de aLmendras envase 1 Lt ,1.95,1.0,L,1.0
1902,ROYAL Levadura de panaderia caja 5 sobres de 5.5 gr,1.89,0.027,kg,0.027
1903,LA ASTURIANA garbanzos cocidos frasco 210 mL,0.79,0.295,kg,0.295
1904,FRIT RAVICH cocktaiL frutos secos top5 boLsa 170 gr,2.05,0.17,kg,0.17
1905,ASTURIANA Leche desnatada 0% M.G. sin Lactosa envase 1 Lt,0.97,1.0,L,1.0
1906,ORTIZ mini tostas redondas caja 100 gr ,1.69,0.1,kg,0.1
1907,VIVESOY bebida de avena envase 1 Lt,1.79,1.0,L,1.0
1908,LAVAZZA cafe moLido crema e gusto paquete 250 gr ,2.75,0.25,kg,0.25
1909,FILIPINOS roscos de gaLLeta con chocoLate negro paquete 135 gr,1.0,0.135,kg,0.135
1910,MELS hojaLdre de astorga paquete 180 gr,1.0,0.18,kg,0.18
1911,CALVO sardiniLLas en aceite de oLiva baja en saL Lata 60 g,1.35,0.06,kg,0.06
1912,BUITONI masa para empanada paquete 280 gr,2.79,0.28,kg,0.28
1913,DIA FIDIAS yogur aL estiLo griego mora y frambuesa pack 4 unidades 125 gr,1.29,0.5,kg,0.5
1914,JOLCA aceituna verde gazpacha frasco 500 gr,3.35,0.5,kg,0.5
1915,DULCESOL magdaLena vaLenciana boLsa 350 gr ,1.35,0.35,kg,0.35
1916,FINI boLsa de goLosinas happy party 250 gr,2.29,0.25,kg,0.25
1917,DIA VITAL batido dietetico de vainiLLa caja 8 batidos,6.29,0.296,kg,0.296
1918,EL MOLINO DE DIA mini brazo aL cacao paquete 200 gr ,0.99,0.2,kg,0.2
1919,DIA VEGECAMPO judias verdes redondas frasco 360 gr,0.95,0.36,kg,0.36
1920,DIA postre de chocoLate Ligero pack 4 unidades 125 gr,1.05,0.5,kg,0.5
1921,DR. SCHAR gaLLetas reLLenas mini sorrisi SIN GLUTEN paquete 100 gr,1.59,0.1,kg,0.1
1922,DIA AL PUNTO ensaLada miLanesa de atun Lata 150 gr,0.97,0.15,kg,0.15
1923,DIA AL PUNTO ensaLada mediterranea de atun Lata 150 gr,0.97,0.15,kg,0.15
1924,CHIQUILIN energy gaLLeta paquete 200 gr,2.49,0.2,kg,0.2
1925,DANONE yogur fresa. macedonia. fresa y pLatano y gaLLeta pack 12 unidades 120 gr,3.09,1.437,kg,1.437
1926,TOSFRIT kaskys de maiz frito boLsa 120 gr,0.97,0.12,kg,0.12
1927,ISABEL atun en aceite de girasoL Lata 650 gr,7.39,0.65,kg,0.65
1928,DR. SCHAR gaLLetas reLLenas de chocoLate sorrisi SIN GLUTEN paquete 250 gr,3.09,0.25,kg,0.25
1929,DIA picatostes tostados boLsa 90 gr,0.69,0.09,kg,0.09
1930,KIT KAT chocoLatina chocoLate bLanco 41.5 gr,1.09,0.042,kg,0.042
1931,"NATUR TIERRA drenante naturaL con aLcachofa y diente de Leon jarabe 250 mL
",6.89,0.25,L,0.25
1932,EL MOLINO DE DIA bizcocho de Limon envase 350 gr ,2.55,0.35,kg,0.35
1933,EL MOLINO DE DIA bizcocho con pepitas de chocoLate envase 350 gr ,2.35,0.35,kg,0.35
1934,DANONE ACTIVIA bifidus cremoso de mango 0% M.G pack 4 unidades 120 gr,2.19,0.48,kg,0.48
1935,CALVO atun en aceite de oLiva pack 3 Latas de 52 gr,3.29,0.156,kg,0.156
1936,NATUR TIERRA arandano rojo americano antioxidante envase 30 capsuLas ,5.79,30.474,ud,30.474
1937,LA FALLERA arroz bomba paquete 1 kg,3.75,1.0,kg,1.0
1938,VIVISIMA+ garcinia cambogia envase 40 capsuLas ,4.29,39.0,ud,39.0
1939,VIVISIMA+ cartiLago de tiburon envase 40 capsuLas ,4.59,41.727,ud,41.727
1940,CREST monedas de chocoLate maLLa 100 gr ,0.99,0.1,kg,0.1
1941,REINA natiLLas de vainiLLa equiLibrio pack 4 unidades 125 g,1.29,0.5,kg,0.5
1942,DOLCE GUSTO grande intenso caja 16 capsuLas,4.25,0.144,kg,0.144
1943,NESTLE Caja roja bombones boLsa 100 gr,3.29,0.1,kg,0.1
1944,DIA VEGECAMPO pepiniLLos sabor anchoa frasco 180 gr,1.09,0.18,kg,0.18
1945,"DANONE mousse yogur naturaL azucarado pack 4 unidades 65 g
",2.25,0.26,kg,0.26
1946,BORGES cocktaiL naturaL de frutos secos boLsa 130 gr,2.95,0.13,kg,0.13
1947,KELLOGGS cereaLes speciaL k con chocoLate negro caja 375 gr,2.49,0.375,kg,0.375
1948,EL MOLINO DE DIA pan de hamburguesa maxi 4 unidades boLsa 300 gr,0.79,0.3,kg,0.3
1949,GALLINA BLANCA sopa de cocido con fideos sobre 72 gr,0.57,0.072,kg,0.072
1950,"NESTLE chocoLate con Leche extrafino tabLeta pack 3 x 125 gr
",2.69,0.375,kg,0.375
1951,ASTURIANA mantequiLLa barqueta 250 gr,2.35,0.25,kg,0.25
1952,ASTURIANA mantequiLLa con saL barqueta 250 gr ,2.39,0.25,kg,0.25
1953,LINDT Lindor pack 2 bombones de chocoLate con Leche 200 gr + surtido 200 gr,10.98,0.6,kg,0.6
1954,ALIÃÂA TU DIA crema de vinagre de modena con frambuesa boteLLa 250 mL,2.05,0.25,L,0.25
1955,DIA te verde aL Limon estuche 25 boLsitas,1.45,24.167,ud,24.167
1956,ARENAS magdaLenas concha boLsa 300 gr ,1.09,0.3,kg,0.3
1957,DIA minirocks chocoLate estuche 8 uds 155gr,1.35,0.155,kg,0.155
1958,HORNIMANS te verde puro estuche 20 uds ,2.65,20.385,ud,20.385
1959,HORNIMANS te chai con especias estuche 20 boLsitas,2.65,0.07,kg,0.07
1960,"NESTLE cereaLes corn fLakes SIN GLUTEN caja 375 gr
",2.69,0.375,kg,0.375
1961,DIA VITAL infusion buenas noches estuche 25 boLsitas,1.25,25.0,ud,25.0
1962,DIA VITAL infusion digestiva estuche 25 boLsitas,1.25,25.0,ud,25.0
1963,"RISI paLomitas sabor ketchup y mostaza boLsa 90 gr
",1.07,0.09,kg,0.09
1964,MAIZENA harina de maiz paquete 400 gr  ,1.79,0.4,kg,0.4
1965,LA FILO bizcocho soLetiLLa paquete 300 gr ,1.39,0.3,kg,0.3
1966,DIA CAPRICHOSO tarta de chocoLate bLanco pack 2 unidades 70 gr,1.39,0.14,kg,0.14
1967,DIA VITAL infusion Linea estuche 25 boLsitas,1.25,25.0,ud,25.0
1968,DIA te verde estuche 25 boLsitas,0.85,1.0,ud,1.0
1969,DIA manzaniLLa con anis estuche 40 boLsitas,1.25,1.0,ud,1.0
