,producto,link,nombre_prod,Q,precio,anadir
6821,"Bebida láctea de frutos silvestres L-casei
6 mini botellas x 100 g
1,00 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de frutos silvestres L-casei,6 mini botellas x 100 g,"1,00 € /pack",Añadir al carro
6822,"Bebida láctea de fresa L-casei 0% m.g 0% azúcares añadidos
6 mini botellas x 100 g
1,45 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de fresa L-casei 0% m.g 0% azúcares añadidos,6 mini botellas x 100 g,"1,45 € /pack",Añadir al carro
6823,"Bebida láctea natural Actimel
12 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Actimel,12 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6824,"Bebida láctea de fresa Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de fresa Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6825,"Bebida láctea natural Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6826,"Bebida láctea natural L-casei 0% m.g 0% azúcares añadidos
6 mini botellas x 100 g
1,45 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural L-casei 0% m.g 0% azúcares añadidos,6 mini botellas x 100 g,"1,45 € /pack",Añadir al carro
6827,"Bebida láctea tropical Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea tropical Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6828,"Bebida láctea natural Cuidacol 0% azúcares añadidos
8 mini botellas x 100 g
2,50 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Cuidacol 0% azúcares añadidos,8 mini botellas x 100 g,"2,50 € /pack",Añadir al carro
6829,"Bebida láctea natural Actimel 0% m.g
12 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Actimel 0% m.g,12 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6830,"Bebida láctea de naranja L-casei
6 mini botellas x 100 g
1,00 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de naranja L-casei,6 mini botellas x 100 g,"1,00 € /pack",Añadir al carro
6831,"Bebida láctea sabor fresa Densia 0% m.g
4 mini botellas x 100 g
1,64 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea sabor fresa Densia 0% m.g,4 mini botellas x 100 g,"1,64 € /pack",Añadir al carro
6832,"Bebida láctea de fresa Cuidacol 0% azúcares añadidos
8 mini botellas x 100 g
2,50 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de fresa Cuidacol 0% azúcares añadidos,8 mini botellas x 100 g,"2,50 € /pack",Añadir al carro
6833,"Bebida láctea de fresa Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea de fresa Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6834,"Bebida láctea natural Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6835,"Bebida láctea tropical Danacol 0% azúcares añadidos
10 mini botellas x 100 g
4,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea tropical Danacol 0% azúcares añadidos,10 mini botellas x 100 g,"4,99 € /pack",Añadir al carro
6836,"Bebida láctea natural Cuidacol 0% azúcares añadidos
8 mini botellas x 100 g
2,50 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea natural Cuidacol 0% azúcares añadidos,8 mini botellas x 100 g,"2,50 € /pack",Añadir al carro
6837,"Bebida láctea sabor fresa Densia 0% m.g
4 mini botellas x 100 g
1,64 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/108,Bebida láctea sabor fresa Densia 0% m.g,4 mini botellas x 100 g,"1,64 € /pack",Añadir al carro
6838,"Yogur natural con azúcar de caña Hacendado
6 ud. x 125 g
0,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur natural con azúcar de caña Hacendado,6 ud. x 125 g,"0,80 € /pack",Añadir al carro
6839,"Yogur natural azucarado Hacendado
6 ud. x 125 g
0,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur natural azucarado Hacendado,6 ud. x 125 g,"0,80 € /pack",Añadir al carro
6840,"Yogur sin lactosa Hacendado cremoso, natural y azucarado
4 ud. x 125 g
1,30 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,"Yogur sin lactosa Hacendado cremoso, natural y azucarado",4 ud. x 125 g,"1,30 € /pack",Añadir al carro
6841,"Yogur natural Hacendado
6 ud. x 125 g
0,75 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur natural Hacendado,6 ud. x 125 g,"0,75 € /pack",Añadir al carro
6842,"Yogur natural Danone
8 ud. x 120 g
2,14 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur natural Danone,8 ud. x 120 g,"2,14 € /pack",Añadir al carro
6843,"Kéfir natural sabor suave
Bote 500 g
1,25 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/104,Kéfir natural sabor suave,Bote 500 g,"1,25 € /ud.",Añadir al carro
6844,"Yogur natural de cabra Hacendado
4 ud. x 125 g
1,95 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur natural de cabra Hacendado,4 ud. x 125 g,"1,95 € /pack",Añadir al carro
6845,"Yogur sabores Hacendado
16 ud. x 125 g
1,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabores Hacendado,16 ud. x 125 g,"1,80 € /pack",Añadir al carro
6846,"Yogur sabor fresa Hacendado
4 ud. x 125 g
0,47 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor fresa Hacendado,4 ud. x 125 g,"0,47 € /pack",Añadir al carro
6847,"Yogur sabor limón Hacendado
4 ud. x 125 g
0,47 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor limón Hacendado,4 ud. x 125 g,"0,47 € /pack",Añadir al carro
6848,"Yogur sabor macedonia Hacendado
4 ud. x 125 g
0,47 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor macedonia Hacendado,4 ud. x 125 g,"0,47 € /pack",Añadir al carro
6849,"Yogur sabor fresa Danone
4 ud. x 120 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor fresa Danone,4 ud. x 120 g,"1,19 € /pack",Añadir al carro
6850,"Yogur cremoso Hacendado con frutos silvestres
Bote 500 g
0,75 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur cremoso Hacendado con frutos silvestres,Bote 500 g,"0,75 € /ud.",Añadir al carro
6851,"Yogur cremoso Hacendado con melocotón y maracuya
Bote 500 g
0,75 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur cremoso Hacendado con melocotón y maracuya,Bote 500 g,"0,75 € /ud.",Añadir al carro
6852,"Yogur sabor macedonia Danone
4 ud. x 120 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor macedonia Danone,4 ud. x 120 g,"1,19 € /pack",Añadir al carro
6853,"Yogur sabor coco Hacendado
4 ud. x 125 g
0,47 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor coco Hacendado,4 ud. x 125 g,"0,47 € /pack",Añadir al carro
6854,"Yogur con frutas Hacendado
12 ud. x 125 g
2,40 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur con frutas Hacendado,12 ud. x 125 g,"2,40 € /pack",Añadir al carro
6855,"Yogur sabores Danone
12 ud. x 120 g
2,99 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabores Danone,12 ud. x 120 g,"2,99 € /pack",Añadir al carro
6856,"Yogur sabor limón Danone
4 ud. x 120 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor limón Danone,4 ud. x 120 g,"1,19 € /pack",Añadir al carro
6857,"Yogur sabor coco Danone
4 ud. x 120 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor coco Danone,4 ud. x 120 g,"1,19 € /pack",Añadir al carro
6858,"Yogur sabor plátano Hacendado
4 ud. x 125 g
0,47 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sabor plátano Hacendado,4 ud. x 125 g,"0,47 € /pack",Añadir al carro
6859,"Yogur sin lactosa sabor fresa Hacendado
4 ud. x 125 g
1,15 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/104,Yogur sin lactosa sabor fresa Hacendado,4 ud. x 125 g,"1,15 € /pack",Añadir al carro
6860,"Petit de bolsillo de fresa Hacendado
Caja 4 ud. (360 g)
1,30 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/107,Petit de bolsillo de fresa Hacendado,Caja 4 ud. (360 g),"1,30 € /ud.",Añadir al carro
6861,"Danonino sabor fresa Danone
6 ud. x 50 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Danonino sabor fresa Danone,6 ud. x 50 g,"1,19 € /pack",Añadir al carro
6862,"Danonino sabor fresa y plátano Danone
6 ud. x 50 g
1,19 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Danonino sabor fresa y plátano Danone,6 ud. x 50 g,"1,19 € /pack",Añadir al carro
6863,"Petit sabores Hacendado
12 ud. x 60 g
1,10 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Petit sabores Hacendado,12 ud. x 60 g,"1,10 € /pack",Añadir al carro
6864,"Petit maxi sabores Hacendado
6 ud. x 100 g
1,20 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Petit maxi sabores Hacendado,6 ud. x 100 g,"1,20 € /pack",Añadir al carro
6865,"Petit Nesquik Nestlé
6 ud. x 60 g
1,39 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Petit Nesquik Nestlé,6 ud. x 60 g,"1,39 € /pack",Añadir al carro
6866,"Danonino maxi sabor fresa Danone
4 ud. x 100 g
1,79 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Danonino maxi sabor fresa Danone,4 ud. x 100 g,"1,79 € /pack",Añadir al carro
6867,"Petit de chocolate con leche Hacendado
6 ud. x 60 g
0,85 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Petit de chocolate con leche Hacendado,6 ud. x 60 g,"0,85 € /pack",Añadir al carro
6868,"Danonino maxi sabor fresa y plátano Danone
4 ud. x 100 g
1,79 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Danonino maxi sabor fresa y plátano Danone,4 ud. x 100 g,"1,79 € /pack",Añadir al carro
6869,"Yogur líquido infantil de fresa y plátano Go-Lácteo +8 meses
Caja 4 ud. (360 g)
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur líquido infantil de fresa y plátano Go-Lácteo +8 meses,Caja 4 ud. (360 g),"2,20 € /ud.",Añadir al carro
6870,"Yogur líquido infantil de pera Go-Lácteo +6 meses
Caja 4 ud. (360 g)
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur líquido infantil de pera Go-Lácteo +6 meses,Caja 4 ud. (360 g),"2,20 € /ud.",Añadir al carro
6871,"Yogur líquido infantil con cereales y miel Go-Lácteo +8 meses
Caja 4 ud. (360 g)
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur líquido infantil con cereales y miel Go-Lácteo +8 meses,Caja 4 ud. (360 g),"2,20 € /ud.",Añadir al carro
6872,"Yogur líquido infantil natural Go-Lácteo +6 meses
Caja 4 ud. (360 g)
2,20 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur líquido infantil natural Go-Lácteo +6 meses,Caja 4 ud. (360 g),"2,20 € /ud.",Añadir al carro
6873,"Postre lácteo infantil sabor natural Yogolino +6 meses
4 ud. x 100 g
2,05 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Postre lácteo infantil sabor natural Yogolino +6 meses,4 ud. x 100 g,"2,05 € /pack",Añadir al carro
6874,"Postre lácteo infantil de fresa Yogolino +8 meses
4 ud. x 100 g
2,05 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Postre lácteo infantil de fresa Yogolino +8 meses,4 ud. x 100 g,"2,05 € /pack",Añadir al carro
6875,"Postre lácteo infantil de plátano Yogolino +6 meses
4 ud. x 100 g
2,05 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Postre lácteo infantil de plátano Yogolino +6 meses,4 ud. x 100 g,"2,05 € /pack",Añadir al carro
6876,"Natillas infantiles con galletas Hacendado +6 meses
2 ud. x 130 g
1,60 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Natillas infantiles con galletas Hacendado +6 meses,2 ud. x 130 g,"1,60 € /pack",Añadir al carro
6877,"Yogur infantil cremoso de manzana y pera Go-Lácteo +6 meses
4 ud. x 110 g
2,00 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur infantil cremoso de manzana y pera Go-Lácteo +6 meses,4 ud. x 110 g,"2,00 € /pack",Añadir al carro
6878,"Yogur infantil cremoso de fresa Go-Lácteo +8 meses
4 ud. x 110 g
2,00 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/107,Yogur infantil cremoso de fresa Go-Lácteo +8 meses,4 ud. x 110 g,"2,00 € /pack",Añadir al carro
6879,"Fruta + leche tropical Hacendado
Brick 1 L
0,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche tropical Hacendado,Brick 1 L,"0,70 € /ud.",Añadir al carro
6880,"Fruta + leche tropical Hacendado
6 mini bricks x 200 ml
0,90 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche tropical Hacendado,6 mini bricks x 200 ml,"0,90 € /pack",Añadir al carro
6881,"Fruta + leche Mediterráneo Hacendado
Brick 1 L
0,70 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche Mediterráneo Hacendado,Brick 1 L,"0,70 € /ud.",Añadir al carro
6882,"Fruta + leche Mediterráneo Hacendado
3 mini bricks x 330 ml
0,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche Mediterráneo Hacendado,3 mini bricks x 330 ml,"0,80 € /pack",Añadir al carro
6883,"Fruta + leche Mediterráneo Hacendado
6 mini bricks x 200 ml
0,90 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche Mediterráneo Hacendado,6 mini bricks x 200 ml,"0,90 € /pack",Añadir al carro
6884,"Fruta + leche Caribe Hacendado
6 mini bricks x 200 ml
0,90 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche Caribe Hacendado,6 mini bricks x 200 ml,"0,90 € /pack",Añadir al carro
6885,"Fruta + leche tropical Bifrutas
6 mini bricks x 200 ml
1,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche tropical Bifrutas,6 mini bricks x 200 ml,"1,80 € /pack",Añadir al carro
6886,"Fruta + leche tropical Bifrutas
3 mini bricks x 330 ml
1,60 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche tropical Bifrutas,3 mini bricks x 330 ml,"1,60 € /pack",Añadir al carro
6887,"Fruta + leche tropical Hacendado
3 mini bricks x 330 ml
0,80 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche tropical Hacendado,3 mini bricks x 330 ml,"0,80 € /pack",Añadir al carro
6888,"Fruta + leche Caribe Don Simón zero materia grasa
6 mini bricks x 200 ml
1,20 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche Caribe Don Simón zero materia grasa,6 mini bricks x 200 ml,"1,20 € /pack",Añadir al carro
6889,"Fruta + leche melón y sandía Hacendado
Brick 1 L
1,05 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche melón y sandía Hacendado,Brick 1 L,"1,05 € /ud.",Añadir al carro
6890,"Fruta + leche melón y sandía Hacendado
3 mini bricks x 330 ml
1,15 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche melón y sandía Hacendado,3 mini bricks x 330 ml,"1,15 € /pack",Añadir al carro
6891,"Fruta + leche melocotón y albaricoque Hacendado
3 mini bricks x 330 ml
0,85 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche melocotón y albaricoque Hacendado,3 mini bricks x 330 ml,"0,85 € /pack",Añadir al carro
6892,"Fruta + leche naranja y mango Hacendado sin azúcares añadidos
3 mini bricks x 330 ml
1,15 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Fruta + leche naranja y mango Hacendado sin azúcares añadidos,3 mini bricks x 330 ml,"1,15 € /pack",Añadir al carro
6893,"Bebida Bahamas Hacendado
Brick 2 L
0,95 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Bebida Bahamas Hacendado,Brick 2 L,"0,95 € /ud.",Añadir al carro
6894,"Néctar tropical Hacendado sin azúcares añadidos
Brick 1 L
0,61 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Néctar tropical Hacendado sin azúcares añadidos,Brick 1 L,"0,61 € /ud.",Añadir al carro
6895,"Bebida de zumo de naranja, mango y zanahoria La Verja sin azúcares añadidos
Botella 1,5 L
1,10 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,"Bebida de zumo de naranja, mango y zanahoria La Verja sin azúcares añadidos","Botella 1,5 L","1,10 € /ud.",Añadir al carro
6896,"Néctar 5 frutas Hacendado sin azúcares añadidos
6 mini bricks x 200 ml
1,40 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Néctar 5 frutas Hacendado sin azúcares añadidos,6 mini bricks x 200 ml,"1,40 € /pack",Añadir al carro
6897,"Bebida de arándanos y frutas rojas Hacendado sin azúcares añadidos
Brick 1 L
1,40 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Bebida de arándanos y frutas rojas Hacendado sin azúcares añadidos,Brick 1 L,"1,40 € /ud.",Añadir al carro
6898,"Zumo tropical Hacendado
Brick 1 L
0,90 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Zumo tropical Hacendado,Brick 1 L,"0,90 € /ud.",Añadir al carro
6899,"Zumo tropical Hacendado
6 mini bricks x 200 ml
1,30 € /pack
Añadir al carro",https://tienda.mercadona.es/categories/99,Zumo tropical Hacendado,6 mini bricks x 200 ml,"1,30 € /pack",Añadir al carro
6900,"Bebida de frutas rojas antioxidante Hacendado sin azúcares añadidos
Brick 1 L
1,45 € /ud.
Añadir al carro",https://tienda.mercadona.es/categories/99,Bebida de frutas rojas antioxidante Hacendado sin azúcares añadidos,Brick 1 L,"1,45 € /ud.",Añadir al carro
