,producto,precio,precio_rel,link,oferta
187,Puerro bandeja 450 gr,1.69,3.38/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
188,Patata lavada malla 5 Kg,4.99,1.00/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
189,Ajo morado malla 250 gr,1.45,5.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
190,Limones malla 1 Kg,1.89,1.89/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
191,SELECCIÓN DE DIA pechugas enteras de pollo bandeja (peso aprox. 600 gr),3.91,6.52/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
192,Conejo entero bandeja (peso aprox. 1560 gr),9.28,5.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
193,VEGA E HIJOS queso fresco artesano envase 250 gr,1.99,7.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
194,Melón piel de sapo unidad (3.5 Kg aprox.),5.92,1.69/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
195,GARCIA BAQUERO queso semicurado cuña 325 gr,3.95,12.15/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
196,DIA SELECCIÓN MUNDIAL queso edam cuña 470 gr,3.15,6.70/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
197,DIA chistorra pieza 220 gr ,1.25,5.68/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
198,GARCIA BAQUERO queso semicurado ya cortado envase 250 gr,4.69,18.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
199,EL CASERIO queso rallado 4 quesos bolsa 150 gr,2.29,15.27/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0
200,CASA TARRADELLAS espetec extra pieza 180 gr,2.09,11.61/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
201,CASA TARRADELLAS cintas de bacon envase 2x100 gr,1.99,9.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
202,GARCIA BAQUERO queso curado ya cortado pieza 250 g,4.85,19.40/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
203,BURGO DE ARIAS queso fresco mini natural envase pack 3x72 g,2.39,11.06/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
204,SELECCIÓN DE DIA filetes de contramuslo de pollo bandeja (peso aprox. 640 gr),4.15,6.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
205,Banana unidad (300 gr aprox.),0.27,0.89/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
206,Aguacate unidad (300 gr aprox.),1.31,4.35/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
207,Berenjena unidad (420 gr aprox.),0.63,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
208,Repollo rizado unidad (2 Kg aprox),1.98,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
209,Manzana granny unidad (200 gr aprox.),0.35,1.75/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
210,Piña unidad (2.3 Kg aprox.),2.51,1.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
211,Uva roja racimo (980 gr aprox.),2.73,2.79/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
212,Pomelo unidad (400 gr aprox.),0.80,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
213,DIA SELECCIÓN MUNDIAL salmón ahumado noruego sobre 200 gr,5.69,28.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
214,DIA EL CENCERRO queso azul envase 150 gr,1.45,9.67/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
215,PHILADELPHIA queso para untar original tarrina 250 gr,2.09,8.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
216,Cebolla dulce unidad (400 gr aprox.),1.00,2.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
217,Tomate pera unidad (250 gr aprox.),0.37,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
218,PHILADELPHIA queso para untar light tarrina 250 gr,2.09,8.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
219,DIA SELECCIÓN MUNDIAL queso mascarpone tarrina 250 gr ,1.79,7.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
220,Mango unidad (720 gr aprox.),1.69,2.35/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
221,DIA LACTEA queso rallado mezcla 4 quesos bolsa 200 gr,1.79,8.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
222,Repollo liso unidad (3.2 Kg aprox.),3.17,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
223,Lombarda unidad (3.3 Kg aprox.),3.27,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0
224,SELECCIÓN DE DIA filetes de pechuga de pollo corte fino bandeja (peso aprox. 660 gr),5.35,8.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
225,PALACIOS chorizo sarta pieza 250 gr,3.45,13.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
226,DIA EL CENCERRO queso tierno pieza 1 Kg,6.45,6.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
227,DIA SELECCIÓN MUNDIAL queso gouda cuña 500 gr,2.95,5.90/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
228,SERRANO longaniza de pavo y pollo 320 gr ,1.99,6.22/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
229,Plátano para freír unidad (360 gr aprox.),0.72,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
230,CASA TARRADELLAS espetec pack 2 x 180 gr,3.99,11.08/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
231,BURGO DE ARIAS queso fresco mini 0% envase pack 3x72 g,2.39,11.06/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
232,Cebolla morada malla 500 gr,1.05,2.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
233,Corazones de lechuga romana bandeja 2 uds,1.39,0.70/ud,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
234,DIA EL CENCERRO queso tierno en lonchas envase 250 gr,1.95,7.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
235,BABYBEL mini queso 6 porciones bolsa 120 gr ,2.39,19.92/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
236,DIA MARI MARINERA palitos de surimi refrigeradas paquete 300 gr ,1.75,5.83/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
237,DIA EL CENCERRO queso tierno de cabra mini 550 gr,5.95,10.82/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
238,Pera conferencia cesta 1 Kg,1.49,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
239,DIA magro de cerdo lata 220 gr ,1.85,8.41/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
240,OSCAR MAYER salchichas jumbo con queso envase 350 gr,2.19,6.26/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
241,SERRANO pechuga de pavo adobada bandeja 240 gr ,2.09,8.71/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
242,DIA LACTEA queso fresco 0% M.G pack 4 uds x 62.5 gr,0.99,3.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
243,"CAMPOFRÍO Finissimas jamón cocido extra sobre 115 gr 
",1.99,17.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
244,CAMPOFRÍO Finissimas pechuga de pavo sobre 115 gr,1.99,17.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
245,BABYBEL mini queso light 6 porciones bolsa 120 gr,2.49,20.75/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
246,EL VENTERO queso tierno bajo en sal mini pieza 550 gr,8.55,15.55/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
247,Calabaza (1.9 Kg aprox.),2.38,1.25/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0
248,SELECCIÓN DE DIA panceta fileteada de cerdo bandeja 500 gr,2.99,5.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
249,SELECCIÓN DE DIA estofado de cerdo bandeja 600 gr,2.75,4.58/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
250,AGUINAMAR mejillones cocidos envasado al vació 1 Kg,4.09,4.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
251,ELPOZO Bienstar pechuga de pavo 0% M.G. pieza 340 gr,3.15,9.26/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
252,ELPOZO Bienstar hamburguesas de pavo bandeja 320 gr ,1.99,6.22/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
253,FLOR DE ESGUEVA queso de oveja viejo cuña 250 g,4.79,19.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
254,LA VACA QUE RIE palitos con queso fundido caja 4 uds 140 gr,2.09,14.93/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
255,KIRI queso fundido porciones caja 6 unidades 108 gr,1.89,17.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
256,DIA FUNKY FRANK salchichas súper envase 350 gr,1.45,4.14/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
257,Pimientos tres colores bolsa 500 gr,1.55,3.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
258,DIA VEGECAMPO ensalada 4 estaciones bolsa 250 gr,0.59,2.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
259,DIA VEGECAMPO ensalada gourmet bolsa 175 gr,0.99,5.66/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
260,DIA VEGECAMPO espinacas bolsa 300 gr,0.99,3.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
261,DIA VEGECAMPO ensalada variada bolsa 200 gr,0.99,4.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
262,AGUINAMAR colas de langostino al ajillo envase 105 gr,2.99,28.48/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
263,DIA VEGECAMPO canónigos bolsa 100 gr,0.95,9.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
264,LA GULA DEL NORTE refrigeradas bandeja 180 gr,5.49,30.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
265,DIA LACTEA queso mozzarella fresca bolsa 125 gr,0.89,7.12/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
266,SERRANO preparado de carne picada de pavo y pollo bandeja 300 gr ,1.79,5.97/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
267,Cinta de lomo adobada (peso aprox. 800 gr),4.68,5.85/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
268,ELPOZO jamón cocido en lonchas sobre 110 gr,1.00,9.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
269,ELPOZO sobrasada tarrina 250 gr,1.69,6.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
270,DIA EL CENCERRO queso fresco tradicional envase  250 gr,1.35,5.40/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
271,DIA LACTEA queso fresco Natural envase pack 4 uds x 62.5 gr,0.99,3.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0
272,DIA LACTEA queso fundido light 16 porciones caja 250 gr,1.45,5.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
273,SELECCIÓN DE DIA langostino cocido bandeja 400 gr,3.99,9.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
274,NAVIDUL jamón curado en lonchas 50 gr,1.00,20.00/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
275,Chorizo gallego malla 500 gr,3.99,7.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
276,LA CARLOTEÑA redondo de pollo asado envase 340 gr,2.99,8.79/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
277,AQUAREL agua mineral natural botella 1.5 lt,0.49,0.33/l,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
278,AQUAREL agua mineral natural botella 5 lt,1.14,0.23/l,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
279,AQUAREL agua mineral natural botella tapón sport 75 cl,0.65,0.87/l,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
280,Morcilla de burgos pieza 320 gr ,1.45,4.53/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
281,FINISTER filetes de anchoa en aceite de girasol pack 3 latas de 29 gr,2.09,24.02/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
282,CONSORCIO filetes de anchoa en aceite de oliva lata 29 gr,1.99,68.62/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
283,ELPOZO salchichas frankfurt envase 160 gr,0.55,3.44/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
284,ELPOZO pechuga de pavo finas lonchas sobre 85 gr,1.00,11.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
285,CAMPOFRÍO salchichas frankfurt pack 4 x 140 gr,1.69,3.02/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
286,LA VACA QUE RIE queso fundido original 16 porciones caja 250 gr,2.19,8.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
287,Ajetes tiernos bandeja 100 gr,1.59,15.90/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
288,Frambuesas tarrina 125 gr ,1.59,12.72/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
289,NAVIDUL caña de lomo en lonchas sobre 45 gr,1.00,22.22/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
290,SELECCIÓN DE DIA Tira de costilla de cerdo envasada al vacío (peso aprox. 720 gr),4.28,5.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
291,CASTELLO queso para untar blanco con piña envase 125 gr ,2.45,19.60/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
292,REVILLA salchichón tradicional en lonchas sobre 70 gr,1.00,14.29/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
293,ELPOZO fiambre de york sandwich en lonchas sobre 375 gr,2.00,5.33/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
294,Patata especial microondas bolsa 400 gr,1.29,3.23/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
295,ELPOZO mortadela siciliana en lonchas sobre 225 gr,1.25,5.56/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
296,BOFFARD queso de oveja curado reserva cuña 250 g,4.45,17.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
297,Cuartos traseros de pollo selección (peso aprox. 1 Kg),4.50,4.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
298,SELECCIÓN DE DIA secreto de cerdo (peso aprox. 760 gr),4.78,6.29/Kg,https://www.dia.es/compra-online/frescos/cf?page=6&disp=,0
299,CAMPOFRÍO mini stick de fuet envase 50 gr,1.39,27.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
300,EL VENTERO queso tierno cuña 250 gr,3.65,14.60/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
301,CAMPOFRÍO chopped pork en lonchas sobre 115 gr,1.00,8.70/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
302,REVILLA salami extra en lonchas sobre 70 gr,1.00,14.29/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
303,VALLINA compango asturiano bandeja 250 gr,2.49,9.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
304,ELPOZO Bienstar pechuga de pavo en finas lonchas bajo en sal sobre 85 gr,1.00,11.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
305,Tomate cherry pera bandeja 250 gr,0.99,3.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
306,Tomate cherry redondo línea sabor bandeja 250 gr,0.89,3.56/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
307,Tomate cherry kumato bandeja 250 gr,1.45,4.83/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
308,SELECCIÓN DE DIA filete de salmón (peso aprox. 550 gr),10.01,18.20/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
309,Lomo de cerdo extra al ajillo bandeja 300 gr ,2.25,7.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
310,SELECCIÓN DE DIA hamburguesas con ajo y perejil bandeja 360 gr,2.09,5.81/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
311,Surtido vegetal bandeja (1.2 Kg aprox.),1.62,1.35/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
312,Lomo extra adobado bandeja 300 gr,2.49,8.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
313,LA CARLOTEÑA pollo asado relleno en lonchas (peso aprox. 100 gr),10.99,10.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
314,Chuleta de sajonia bandeja 400 gr,3.79,9.48/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
315,Mango bandeja 2 ud,1.29,1.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
316,SELECCIÓN DE DIA filete de cinta de lomo marinado bandeja 300 gr,1.99,6.63/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
317,FONTE OS ANXOS queso de tetilla pieza 550 gr,4.15,7.55/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
318,SELECCIÓN DE DIA chuleta de lomo de cerdo bandeja 600 gr,2.79,4.65/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
319,PRESIDENT queso de cabra rulo 180 gr,3.05,16.94/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
320,BURGO DE ARIAS queso fresco natural original pack 2 x 230 gr,4.21,9.15/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
321,EL CASERIO queso fundido en lonchas paquete 300 gr ,1.83,6.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
322,ELPOZO pavo sandwich en lonchas envase 340 gr ,2.00,5.88/Kg,https://www.dia.es/compra-online/frescos/cf?page=7&disp=,0
323,NOEL Grand bouquet jamón cocido extra sobre 180 gr,2.09,11.61/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
324,FRESCO DE BOCA queso de burgos envase 500 gr,3.19,6.38/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
325,SELECCIÓN DE DIA Filete 1ºA de ternera (peso aprox. 460 gr),5.01,10.89/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
326,ELPOZO longaniza imperial pieza 230 gr,2.00,8.70/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
327,Espárrago verde fino manojo 250 gr,1.99,7.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
328,Anchodinas envase 50 gr,1.59,31.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
329,SCHARA salchichas frankfrut alemana tradicional envase 170 gr ,2.85,16.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
330,"SCHARA salchichas  frankfrut alemana tradicional pikante envase 170 gr 
",2.49,14.65/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
331,Granada unidad (420 gr aprox.),1.39,1.85/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
332,GARCIA BAQUERO queso tierno ya cortado envase 250 gr,4.29,17.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
333,PRESIDENT queso de cabra en medallones 200 gr  ,2.89,14.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
334,FONTE OS ANXOS  queso graso madurado pieza 600 gr ,4.45,7.42/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
335,AGROPIGEN tomate ensalada bio bandeja (1 Kg aprox.),3.05,3.05/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
336,Zanahoria bio bandeja 600 gr,1.59,2.65/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
337,Plátano bio bandeja (1.1 Kg aprox.),3.29,2.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
338,SELECCIÓN DE DIA escalopines de ternera (peso aprox. 500 gr),4.50,8.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
339,Ajo morado malla 400 gr,1.99,4.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
340,SELECCIÓN DE DIA pollo para asar bandeja 2 uds 2 Kg,5.99,3.00/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
341,ROYAL salmón ahumado envase 80 gr,4.29,53.63/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
342,PAVOFRÍO pechuga de pavo braseada al horno en lonchas,10.99,10.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
343,Tomate kumato unidad (160 gr aprox.),0.38,2.39/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
344,DIA LACTEA mozzarella rallada bolsa 200 gr,1.39,6.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
345,Mandarina malla 2 Kg,2.79,1.40/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
346,Uva blanca racimo (920 gr aprox.),2.57,2.79/Kg,https://www.dia.es/compra-online/frescos/cf?page=8&disp=,0
347,Corazón de lechuga romana ud,0.79,0.79/ud,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
348,Caqui unidad (400 gr aprox.),0.68,1.69/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
349,"CACHELOS PRADO patatas malla 3 Kg 
",3.59,1.20/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
350,Boniato unidad (580 gr aprox.),1.25,2.15/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
351,Cebolla dulce malla 1 Kg,1.99,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
352,Uva blanca sin semilla bandeja 500 gr ,2.49,4.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
353,Endivias bandeja 350 gr,0.99,2.83/Kg,https://www.dia.es/compra-online/frescos/cf?page=9&disp=,0
